Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Electronics Engineering,Resistance and Power, ,How many basic types of resistors exist?,1,2,3,4, ,B," No answer description available for this question. <a href=""discussion-852"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,"With a complex circuit, a supply source senses:",open circuit components,when voltages need to be increased,only a single resistive connection,when complex currents are needed, ,C," No answer description available for this question. <a href=""discussion-883"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,How many ohms of resistance allows a current of 720 A to flow when 3.6 kV is applied?,"200 n<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"">","5 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"">","200 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"">","5 M<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"">", ,D," No answer description available for this question. <a href=""discussion-825"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,Which is the most important step utilized when measuring resistors?,use the highest possible scale,keep test leads short,zero the meter before using,remove power from the circuit, ,D," No answer description available for this question. <a href=""discussion-871"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,Components designed to oppose the flow of current are called:,insulators,conductors,resistors,heat exchangers, ,C," No answer description available for this question. <a href=""discussion-861"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,"How many amps are used by a 100 watt, 120 volt light bulb?",1.2 amps,12000 amps,830 mA,12 amps, ,C," No answer description available for this question. <a href=""discussion-837"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,The source is 24 volts and the load resistance is 100 . What is the load current?,2.4 A,240 mA,24 mA,2.4 mA, ,B," No answer description available for this question. <a href=""discussion-881"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,Resistors are identified as to wattage by:,size,color code,types of materials,internal construction, ,A," No answer description available for this question. <a href=""discussion-862"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,What type of resistors have a tolerance rating of 5% or greater?,precision,SIP,general-purpose,wirewound, ,C," No answer description available for this question. <a href=""discussion-865"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,"Resistor tolerance is either printed on the component, or is provided by:",keyed containers,size,color code,ohmmeter reading, ,C," No answer description available for this question. <a href=""discussion-866"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,How many connections does a rheostat have?,1,2,3,4, ,B," No answer description available for this question. <a href=""discussion-869"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,What are the parts of a rheostat?,wiper and resistor track,solenoid and armature,contact and wire wound,center tape and wiper, ,A," No answer description available for this question. <a href=""discussion-854"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,The load resistance increases. How will the load current change?,vary,remain constant,increase,decrease, ,D," No answer description available for this question. <a href=""discussion-882"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,What is the power dissipated by a 1.2 k resistor with 12 volts across it?,12 W,1.2 W,.12 W,12 mW, ,C," No answer description available for this question. <a href=""discussion-858"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,How many joules of energy will a 10 W lamp dissipate in one minute?,10 joules,60 joules,600 joules,3600 joules, ,C," No answer description available for this question. <a href=""discussion-826"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,Which type of test equipment is used to measure resistors?,ohmmeter,ammeter,voltmeter,watt meter, ,A," No answer description available for this question. <a href=""discussion-870"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,Resistance is:,the opposition to current flow accompanied by the dissipation of heat,"symbolized by R, measured in ohms, and directly proportional to conductance",directly proportional to current and voltage,represented by the flow of fluid in the fluid circuit, ,A," No answer description available for this question. <a href=""discussion-828"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,Electrical equipment is protected against excessive current by a(n):,fusible wire link,insulated glass container,metal ended coil,circuit opener, ,A," No answer description available for this question. <a href=""discussion-884"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,"If resistance decreases, then current will:",decrease,increase,remain the same,double, ,B," No answer description available for this question. <a href=""discussion-839"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,A wire with a smaller cross-sectional area will produce:,less heat,more conductance,less resistance,more heat, ,D," No answer description available for this question. <a href=""discussion-850"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,A 22-gauge wire will have a diameter in mils of:,10.03,22.35,45.26,71.96, ,B," No answer description available for this question. <a href=""discussion-835"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,The word work means that:,energy has been transferred,it is inversely related to energy,no energy has been transferred,work and energy are not related, ,A," No answer description available for this question. <a href=""discussion-845"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,A good fuse will have:,zero ohms resistance,a medium resistance,a high resistance,an infinite resistance, ,A," No answer description available for this question. <a href=""discussion-827"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,What property does an incandescent lamp possess?,cold resistance,hot resistance,ballast resistance,both cold and hot resistance, ,D," No answer description available for this question. <a href=""discussion-859"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,One advantage of a carbon film resistor over a carbon composition resistor is:,less circuit noise,smaller size,higher wattage,poor tolerance, ,A," No answer description available for this question. <a href=""discussion-872"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,"If a metallic conductor has a positive temperature coefficient of resistance, then:","as temperature increases, resistance decreases","as current increases, resistance decreases","as voltage increases, current increases","as temperature increases, resistance increases", ,D," No answer description available for this question. <a href=""discussion-834"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,What value of a  1.3 k resistor as measured by a digital voltmeter would be considered within tolerance?,"1234 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"">","1235 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"">","1366 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"">","1367 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"">", ,B," No answer description available for this question. <a href=""discussion-860"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,"If a calculator display was ""0.00263,"" what would this answer be in percent?",0.03%,0.26%,2.63%,26.30%, ,B," No answer description available for this question. <a href=""discussion-880"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,A 33 k resistor with a 20% tolerance checks out as ok with which of the following ohmmeter readings?,26400 ohms,24183 ohms,6600 ohms,39970 ohms, ,A," No answer description available for this question. <a href=""discussion-878"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,"For P = V2/R, a decrease in resistance should produce:",a decrease in power,an increase in ohms,an increase in power,a decrease in current, ,C," No answer description available for this question. <a href=""discussion-844"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,"After a lamp is turned on, its filament resistance will change to become:",less resistive,cooler,brighter,more resistive, ,D," No answer description available for this question. <a href=""discussion-875"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,Wirewound resistors are usually used in circuits that have:,high current,negative temperature coefficients,low power,high voltage, ,A," No answer description available for this question. <a href=""discussion-877"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,How is power dissipated in a resistor?,by resistance,by voltage,by current,by heat, ,D," No answer description available for this question. <a href=""discussion-857"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,Resistance in a circuit is:,opposition to current,opposition to voltage,the same as current,the same as voltage, ,A," No answer description available for this question. <a href=""discussion-838"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,The unit designator for resistance value is the:,ampere,ohm,volt,watt, ,B," No answer description available for this question. <a href=""discussion-840"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,One ampere of current flowing through one ohm of resistance is equal to:,1 horsepower,1 Btu,1 watt,1 joule, ,C," No answer description available for this question. <a href=""discussion-848"">Let us discuss</a>. "
Electronics Engineering,Resistance and Power, ,Good insulators:,have few electrons in their outer shells,have a large dielectric strength,have a small breakdown voltage,have many electrons in the nucleus, ,B," No answer description available for this question. <a href=""discussion-885"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,Intrinsic semiconductor material is characterized by a valence shell of how many electrons?,1,2,4,6, ,C," No answer description available for this question. <a href=""discussion-1321"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,Ionization within a P-N junction causes a layer on each side of the barrier called the:,junction,depletion region,barrier voltage,forward voltage, ,B," No answer description available for this question. <a href=""discussion-1327"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,What is the most significant development in electronics since World War II?,the development of color TV,the development of the diode,the development of the transistor,the development of the TRIAC, ,C," No answer description available for this question. <a href=""discussion-1307"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,What causes the depletion region?,doping,diffusion,barrier potential,ions, ,B," No answer description available for this question. <a href=""discussion-1305"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,What is an energy gap?,the space between two orbital shells,the energy equal to the energy acquired by an electron passing a 1 V electric field,the energy band in which electrons can move freely,an energy level at which an electron can exist, ,A," No answer description available for this question. <a href=""discussion-1310"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,Silicon atoms combine into an orderly pattern called a:,covalent bond,crystal,semiconductor,valence orbit, ,B," No answer description available for this question. <a href=""discussion-1303"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,"In ""n"" type material, majority carriers would be:",holes,dopants,slower,electrons, ,D," No answer description available for this question. <a href=""discussion-1326"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,"Elements with 1, 2, or 3 valence electrons usually make excellent:",conductors,semiconductors,insulators,neutral, ,A," No answer description available for this question. <a href=""discussion-1316"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,A commonly used pentavalent material is:,arsenic,boron,gallium,neon, ,A," No answer description available for this question. <a href=""discussion-1323"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,Which material may also be considered a semiconductor element?,carbon,ceramic,mica,argon, ,A," No answer description available for this question. <a href=""discussion-1317"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,"In ""p"" type material, minority carriers would be:",holes,dopants,slower,electrons, ,D," The purpose of p-type doping is to create an abundance of holes. In the case of silicon, a trivalent atom (typically from Group 13 of the periodic table, such as boron or aluminium) is substituted into the crystal lattice. The result is that one electron is missing from one of the four covalent bonds normal for the silicon lattice. Thus the dopant atom can accept an electron from a neighboring atom's covalent bond to complete the fourth bond. This is why such dopants are called acceptors. The dopant atom accepts an electron, causing the loss of half of one bond from the neighboring atom and resulting in the formation of a ""hole"". Each hole is associated with a nearby negatively charged dopant ion, and the semiconductor remains electrically neutral as a whole. However, once each hole has wandered away into the lattice, one proton in the atom at the hole's location will be ""exposed"" and no longer cancelled by an electron. This atom will have 3 electrons and 1 hole surrounding a particular nucleus with 4 protons. For this reason a hole behaves as a positive charge. When a sufficiently large number of acceptor atoms are added, the holes greatly outnumber thermal excited electrons. Thus, holes are the majority carriers, while electrons become minority carriers in p-type materials. "
Electronics Engineering,Semiconductor Principles, ,What can a semiconductor sense?,magnetism,temperature,pressure,all of the above, ,D," No answer description available for this question. <a href=""discussion-1315"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,"When an electron jumps from the valence shell to the conduction band, it leaves a gap. What is this gap called?",energy gap,hole,electron-hole pair,recombination, ,B," No answer description available for this question. <a href=""discussion-1311"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,Forward bias of a silicon P-N junction will produce a barrier voltage of approximately how many volts?,0.2,0.3,0.7,0.8, ,C," No answer description available for this question. <a href=""discussion-1328"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,Which semiconductor material is made from coal ash?,germanium,silicon,tin,carbon, ,A," No answer description available for this question. <a href=""discussion-1319"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,When and who discovered that more than one transistor could be constructed on a single piece of semiconductor material:,"1949, William Schockley","1955, Walter Bratten","1959, Robert Noyce","1960, John Bardeen", ,C," No answer description available for this question. <a href=""discussion-1308"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,When is a P-N junction formed?,in a depletion region,in a large reverse biased region,the point at which two opposite doped materials come together,whenever there is a forward voltage drop, ,C," No answer description available for this question. <a href=""discussion-1313"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,A P-N junction mimics a closed switch when it:,has a low junction resistance,is reverse biased,cannot overcome its barrier voltage,has a wide depletion region, ,A," No answer description available for this question. <a href=""discussion-1329"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,Solid state devices were first manufactured during:,World War 2,1904,1907,1960, ,D," No answer description available for this question. <a href=""discussion-1318"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,Electron pair bonding occurs when atoms:,lack electrons,share holes,lack holes,share electrons, ,D," No answer description available for this question. <a href=""discussion-1320"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,How many valence electrons are in every semiconductor material?,1,2,3,4, ,D," No answer description available for this question. <a href=""discussion-1309"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,What is a type of doping material?,extrinsic semiconductor material,pentavalent material,n-type semiconductor,majority carriers, ,B," No answer description available for this question. <a href=""discussion-1312"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,Minority carriers are many times activated by:,heat,pressure,dopants,forward bias, ,A," No answer description available for this question. <a href=""discussion-1324"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,What is the voltage across R1 if the P-N junction is made of silicon?,12 V,11.7 V,11.3 V,0 V, ,C," No answer description available for this question. <a href=""discussion-1314"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,"If conductance increases as temperature increases, this is known as a:",positive coefficient,negative current flow,negative coefficient,positive resistance, ,C," <p>A negative temperature coefficient (NTC) occurs when the thermal conductivity of a material rises with increasing temperature, typically in a defined temperature range.</p><p>Note: The reciprocal of electrical Resistance is called Conductance.</p> "
Electronics Engineering,Semiconductor Principles, ,Which of the following cannot actually move?,majority carriers,ions,holes,free electrons, ,B," No answer description available for this question. <a href=""discussion-1306"">Let us discuss</a>. "
Electronics Engineering,Semiconductor Principles, ,What electrical characteristic of intrinsic semiconductor material is controlled by the addition of impurities?,conductivity,resistance,power,all of the above, ,A," No answer description available for this question. <a href=""discussion-1304"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,Junction Field Effect Transistors (JFET) contain how many diodes?,4,3,2,1, ,C," No answer description available for this question. <a href=""discussion-1473"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"When an input delta of 2 V produces a transconductance of 1.5 mS, what is the drain current delta?",666 mA,3 mA,0.75 mA,0.5 mA, ,B," No answer description available for this question. <a href=""discussion-1481"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"When not in use, MOSFET pins are kept at the same potential through the use of:",shipping foil,nonconductive foam,conductive foam,a wrist strap, ,C," No answer description available for this question. <a href=""discussion-1489"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,D-MOSFETs are sometimes used in series to construct a cascode high-frequency amplifier to overcome the loss of:,low output impedance,capacitive reactance,high input impedance,inductive reactance, ,C," No answer description available for this question. <a href=""discussion-1485"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"A ""U"" shaped, opposite-polarity material built near a JFET-channel center is called the:",gate,block,drain,heat sink, ,A," No answer description available for this question. <a href=""discussion-1475"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"When testing an n-channel D-MOSFET, resistance G to D = , resistance G to S = , resistance D to SS =  and 500 , depending on the polarity of the ohmmeter, and resistance D to S = 500 . What is wrong?",short D to S,open G to D,open D to SS,nothing, ,D," No answer description available for this question. <a href=""discussion-1472"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"In the constant-current region, how will the IDS change in an n-channel JFET?",As VGS decreases ID decreases.,As VGS increases ID increases.,As VGS decreases ID remains constant.,As VGS increases ID remains constant., ,A," No answer description available for this question. <a href=""discussion-1464"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,A MOSFET has how many terminals?,2 or 3,3,4,3 or 4, ,D," No answer description available for this question. <a href=""discussion-1469"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,IDSS can be defined as:,the minimum possible drain current,the maximum possible current with VGS held at â4 V,the maximum possible current with VGS held at 0 V,the maximum drain current with the source shorted, ,C," No answer description available for this question. <a href=""discussion-1459"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,What is the input impedance of a common-gate configured JFET?,very low,low,high,very high, ,A," No answer description available for this question. <a href=""discussion-1468"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"JFET terminal ""legs"" are connections to the drain, the gate, and the:",channel,source,substrate,cathode, ,B," No answer description available for this question. <a href=""discussion-1474"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,A very simple bias for a D-MOSFET is called:,self biasing,gate biasing,zero biasing,voltage-divider biasing, ,C," No answer description available for this question. <a href=""discussion-1483"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"With the E-MOSFET, when gate input voltage is zero, drain current is:",at saturation,zero,IDSS,widening the channel, ,B," No answer description available for this question. <a href=""discussion-1487"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"With a 30-volt VDD, and an 8-kilohm drain resistor, what is the E-MOSFET Q point voltage, with ID = 3 mA?",6 V,10 V,24 V,30 V, ,A," No answer description available for this question. <a href=""discussion-1488"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"When an input signal reduces the channel size, the process is called:",enhancement,substrate connecting,gate charge,depletion, ,D," No answer description available for this question. <a href=""discussion-1482"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,Which JFET configuration would connect a high-resistance signal source to a low-resistance load?,source follower,common-source,common-drain,common-gate, ,A," No answer description available for this question. <a href=""discussion-1480"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,How will electrons flow through a p-channel JFET?,from source to drain,from source to gate,from drain to gate,from drain to source, ,D," No answer description available for this question. <a href=""discussion-1463"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"When VGS = 0 V, a JFET is:",saturated,an analog device,an open switch,cut off, ,A," No answer description available for this question. <a href=""discussion-1479"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"When applied input voltage varies the resistance of a channel, the result is called:",saturization,polarization,cutoff,field effect, ,D," No answer description available for this question. <a href=""discussion-1476"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,When is a vertical channel E-MOSFET used?,for high frequencies,for high voltages,for high currents,for high resistances, ,C," No answer description available for this question. <a href=""discussion-1471"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"When the JFET is no longer able to control the current, this point is called the:",breakdown region,depletion region,saturation point,pinch-off region, ,A," No answer description available for this question. <a href=""discussion-1458"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"With a JFET, a ratio of output current change against an input voltage change is called:",transconductance,siemens,resistivity,gain, ,A," No answer description available for this question. <a href=""discussion-1477"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,Which type of JFET bias requires a negative supply voltage?,feedback,source,gate,voltage divider, ,C," No answer description available for this question. <a href=""discussion-1478"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,How will a D-MOSFET input impedance change with signal frequency?,As frequency increases input impedance increases.,As frequency increases input impedance is constant.,As frequency decreases input impedance increases.,As frequency decreases input impedance is constant., ,C," No answer description available for this question. <a href=""discussion-1470"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,The type of bias most often used with E-MOSFET circuits is:,constant current,drain-feedback,voltage-divider,zero biasing, ,B," No answer description available for this question. <a href=""discussion-1460"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,The transconductance curve of a JFET is a graph of:,IS versus VDS,IC versus VCE,ID versus VGS,ID Ã RDS, ,C," No answer description available for this question. <a href=""discussion-1462"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,The common-source JFET amplifier has:,a very high input impedance and a relatively low voltage gain,a high input impedance and a very high voltage gain,a high input impedance and a voltage gain less than 1,no voltage gain, ,A," No answer description available for this question. <a href=""discussion-1461"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"Using voltage-divider biasing, what is the voltage at the gate VGS?",5.2 V,4.2 V,3.2 V,2.2 V, ,A," No answer description available for this question. <a href=""discussion-1467"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,The overall input capacitance of a dual-gate D-MOSFET is lower because the devices are usually connected:,in parallel,with separate insulation,with separate inputs,in series, ,D," No answer description available for this question. <a href=""discussion-1484"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,What is the transconductance of an FET when ID = 1 mA and VGS = 1 V?,1 kS,1 mS,"1 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","1 m<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">", ,B," No answer description available for this question. <a href=""discussion-1466"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"Which component is considered to be an ""OFF"" device?",transistor,JFET,D-MOSFET,E-MOSFET, ,D," No answer description available for this question. <a href=""discussion-1486"">Let us discuss</a>. "
Electronics Engineering,Field Effect Transistors (FET), ,"In an n-channel JFET, what will happen at the pinch-off voltage?",the value of VDS at which further increases in VDS will cause no further increase in ID,the value of VGS at which further decreases in VGS will cause no further increases in ID,the value of VDG at which further decreases in VDG will cause no further increases in ID,the value of VDS at which further increases in VGS will cause no further increases in ID, ,A," No answer description available for this question. <a href=""discussion-1465"">Let us discuss</a>. "
Electronics Engineering,Analog to Digital, ,The two basic types of signals are analog and:,digilog,digital,vetilog,sine wave, ,B," No answer description available for this question. <a href=""discussion-1615"">Let us discuss</a>. "
Electronics Engineering,Analog to Digital, ,Which of the following characterizes an analog quantity?,Discrete levels represent changes in a quantity.,Its values follow a logarithmic response curve.,It can be described with a finite number of steps.,It has a continuous set of values over a given range., ,D," No answer description available for this question. <a href=""discussion-1618"">Let us discuss</a>. "
Electronics Engineering,Analog to Digital, ,ASCII stands for:,American Serial Communication Interface,Additive Signal Coupling Interface,American Standard Code for Information Interchange,none of the above, ,C," No answer description available for this question. <a href=""discussion-1616"">Let us discuss</a>. "
Electronics Engineering,Analog to Digital, ,Which type of signal is represented by discrete values?,noisy signal,nonlinear,analog,digital, ,D," No answer description available for this question. <a href=""discussion-1617"">Let us discuss</a>. "
Electronics Engineering,Analog to Digital, ,A data conversion system may be used to interface a digital computer system to:,an analog output device,a digital output device,an analog input device,a digital printer, ,A," No answer description available for this question. <a href=""discussion-1619"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,The output will be a LOW for any case when one or more inputs are zero in a(n):,OR gate,NOT gate,AND gate,NAND gate, ,C," No answer description available for this question. <a href=""discussion-1658"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,"If a signal passing through a gate is inhibited by sending a low into one of the inputs, and the output is HIGH, the gate is a(n):",AND,NAND,NOR,OR, ,B," No answer description available for this question. <a href=""discussion-1663"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,A single transistor can be used to build which of the following digital logic gates?,AND gates,OR gates,NOT gates,NAND gates, ,C," No answer description available for this question. <a href=""discussion-1659"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,"The logic gate that will have HIGH or ""1"" at its output when any one of its inputs is HIGH is a(n):",OR gate,AND gate,NOR gate,NOT gate, ,A," No answer description available for this question. <a href=""discussion-1661"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,How many NAND circuits are contained in a 7400  NAND IC?,1,2,4,8, ,C," No answer description available for this question. <a href=""discussion-1666"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,Exclusive-OR (XOR) logic gates can be constructed from what other logic gates?,OR gates only,AND gates and NOT gates,"AND gates, OR gates, and NOT gates",OR gates and NOT gates, ,C," No answer description available for this question. <a href=""discussion-1665"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,How many truth table entries are necessary for a four-input circuit?,4,8,12,16, ,D," No answer description available for this question. <a href=""discussion-1660"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,A NAND gate has:,LOW inputs and a LOW output,HIGH inputs and a HIGH output,LOW inputs and a HIGH output,None of the these, ,C," No answer description available for this question. <a href=""discussion-1667"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,The basic logic gate whose output is the complement of the input is the:,OR gate,AND gate,INVERTER gate,comparator, ,C," No answer description available for this question. <a href=""discussion-1662"">Let us discuss</a>. "
Electronics Engineering,Logic Gates, ,What input values will cause an AND logic gate to produce a HIGH output?,At least one input is HIGH.,At least one input is LOW.,All inputs are HIGH.,All inputs are LOW., ,C," No answer description available for this question. <a href=""discussion-1664"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,A digital logic device used as a buffer should have what input/output characteristics?,high input impedance and high output impedance,low input impedance and high output impedance,low input impedance and low output impedance,high input impedance and low output impedance, ,D," No answer description available for this question. <a href=""discussion-1715"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,What is the standard TTL noise margin?,5.0 V,0.2 V,0.8 V,0.4 V, ,D," No answer description available for this question. <a href=""discussion-1710"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,The range of a valid LOW input is:,0.0 V to 0.4 V,0.4 V to 0.8 V,0.4 V to 1.8 V,0.4 V to 2.4 V, ,B," No answer description available for this question. <a href=""discussion-1709"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,"When an IC has two rows of parallel connecting pins, the device is referred to as:",a QFP,a DIP,a phase splitter,CMOS, ,B," No answer description available for this question. <a href=""discussion-1705"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,Which digital IC package type makes the most efficient use of printed circuit board space?,SMT,TO can,flat pack,DIP, ,A," No answer description available for this question. <a href=""discussion-1717"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,The problem of interfacing IC logic families that have different supply voltages (VCCs) can be solved by using a:,level-shifter,tri-state shifter,translator,level-shifter or translator, ,D," No answer description available for this question. <a href=""discussion-1714"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,Ten TTL loads per TTL driver is known as:,noise immunity,power dissipation,fanout,propagation delay, ,C," No answer description available for this question. <a href=""discussion-1708"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,Which of the following summarizes the important features of emitter-coupled logic (ECL)?,"negative voltage operation, high speed, and high power consumption","good noise immunity, negative logic, high frequency capability, low power dissipation, and short propagation time","slow propagation time, high frequency response, low power consumption, and high output voltage swings","poor noise immunity, positive supply voltage operation, good low-frequency operation, and low power", ,A," No answer description available for this question. <a href=""discussion-1712"">Let us discuss</a>. "
Electronics Engineering,Standard Logic Devices (SLD), ,What quantities must be compatible when interfacing two different logic families?,only the currents,both the voltages and the currents,only the voltages,both the power dissipation and the impedance, ,B," No answer description available for this question. <a href=""discussion-1716"">Let us discuss</a>. "
